threshold,precision,recall,f1
0.05762523846038998,0.01908845964100034,1.0,0.03746183063971895
0.05766340509588704,0.01908882184398778,1.0,0.037462528162027775
0.057673493786717676,0.019089184060721062,1.0,0.03746322571031217
0.05769245126193903,0.019089546291200972,1.0,0.037463923284573604
0.05769950691813684,0.01908990853542829,1.0,0.037464620884813525
0.05771800832416778,0.0190902707934038,1.0,0.03746531851103338
0.0577534815822425,0.019090633065128284,1.0,0.03746601616323462
0.057772944870750735,0.019090995350602526,1.0,0.037466713841418704
0.05785294253510852,0.019091357649827306,1.0,0.037467411545587075
0.05787215593691325,0.01909171996280341,1.0,0.037468109275741186
0.05789343529925254,0.019092082289531617,1.0,0.03746880703188248
0.05790973366994957,0.019092444630012716,1.0,0.037469504814012435
0.05804349239471841,0.019092806984247486,1.0,0.03747020262213248
0.05818428978514262,0.01909316935223671,1.0,0.03747090045624407
0.05820899812417762,0.01909353173398117,1.0,0.03747159831634867
0.058214478134986765,0.019093894129481655,1.0,0.03747229620244772
0.058216222020377406,0.019094256538738943,1.0,0.037472994114542676
0.05822446189998629,0.01909461896175382,1.0,0.037473692052634996
0.058283596975536485,0.019094981398527066,1.0,0.037474390016726124
0.058301463431653294,0.01909534384905947,1.0,0.037475088006817515
0.058517658312244925,0.01909570631335181,1.0,0.03747578602291062
0.05852421145191356,0.01909606879140487,1.0,0.0374764840650069
0.058541001904616696,0.019096431283219438,1.0,0.03747718213310781
0.05856428335919681,0.019096793788796293,1.0,0.03747788022721478
0.0586010135233857,0.019097156308136225,1.0,0.037478578347329296
0.05860576943317906,0.01909751884124001,1.0,0.03747927649345277
0.05869967767622313,0.019097881388108435,1.0,0.0374799746655867
0.05870122343223362,0.019098243948742287,1.0,0.037480672863732516
0.058707988114411885,0.019098606523142346,1.0,0.03748137108789168
0.05873561896389523,0.0190989691113094,1.0,0.03748206933806564
0.05879251426335541,0.019099331713244228,1.0,0.037482767614255855
0.05881872983951559,0.01909969432894762,1.0,0.037483465916463767
0.05883113954443161,0.019100056958420354,1.0,0.037484164244690844
0.05884636064049043,0.019100419601663216,1.0,0.037484862598938525
0.05888841949651049,0.019100782258676997,1.0,0.037485560979208285
0.058941256602679085,0.019101144929462473,1.0,0.03748625938550157
0.05897539955252736,0.019101507614020432,1.0,0.03748695781781983
0.05903925244170187,0.01910187031235166,1.0,0.037487656276164516
0.05905796086468609,0.01908324472125171,0.9990059642147118,0.0374510899943735
0.059060475513824144,0.019083607086569317,0.9990059642147118,0.03745178781043107
0.059143043268634364,0.019083969465648856,0.9990059642147118,0.03745248565249359
0.059150929677476746,0.019084331858491104,0.9990059642147118,0.03745318352056246
0.059175252797062414,0.019084694265096847,0.9990059642147118,0.037453881414639165
0.05919704789748769,0.01908505668546687,0.9990059642147118,0.03745457933472516
0.05924168504290836,0.01908541911960196,0.9990059642147118,0.03745527728082188
0.05928976658896298,0.019085781567502895,0.9990059642147118,0.0374559752529308
0.05932931258423306,0.019086144029170464,0.9990059642147118,0.037456673251053355
0.05933733054143212,0.01908650650460545,0.9990059642147118,0.03745737127519102
0.05934646869382294,0.019086868993808636,0.9990059642147118,0.037458069325345233
0.05937672193921307,0.01908723149678081,0.9990059642147118,0.03745876740151746
0.059449732032201164,0.019087594013522752,0.9990059642147118,0.03745946550370915
0.05946839841288392,0.01908795654403525,0.9990059642147118,0.037460163631921756
0.05952573421872127,0.019088319088319088,0.9990059642147118,0.03746086178615673
0.05955886060965835,0.01908868164637505,0.9990059642147118,0.037461559966415536
0.059560009106494755,0.01908904421820392,0.9990059642147118,0.037462258172699624
0.059566892093964985,0.019089406803806486,0.9990059642147118,0.03746295640501045
0.05963547889638459,0.019089769403183528,0.9990059642147118,0.03746365466334947
0.05966598074537911,0.019090132016335835,0.9990059642147118,0.03746435294771813
0.05970630266006637,0.019090494643264188,0.9990059642147118,0.0374650512581179
0.05971768020709331,0.01909085728396938,0.9990059642147118,0.03746574959455023
